objid,ra,dec,redshift,mag_r
1237668349748773257,220.126687363463,14.4774367303646,0.01794719,17.75774
1237668349749428762,221.649820808348,14.3925714949931,0.4256131,19.35794
1237668349757227723,239.45828464467,10.5874968026878,0.5061436,20.28855
1237668349759717801,245.057768644002,8.96254474711988,0.2413506,18.23802
1237668349759783511,245.304836388846,9.08409030740533,0.2380094,18.49751
1237668350287020686,223.373523350245,14.4153659796521,0.4893835,20.40511
1237668350288593086,227.010426523858,13.6513794795381,0.2402243,18.29767
1237668350288658758,227.223702713605,13.6834543840587,0.1798051,19.47559
1237668350290625045,231.693410083209,12.8368342871882,0.5337394,20.34103
1237668350293901547,239.142299081275,10.9379952537872,0.4488466,18.82754
1237668350294229622,239.806392201885,10.7319204308467,0.46211,20.69415
1237668352964625584,260.413462952465,37.3860730003026,0.5393679,20.28792
1237668352965674132,261.519263650431,35.1363273682127,0.5310044,19.78407
1237668365311541355,233.916463429736,14.3265327924369,0.3631852,19.20013
1237668365315997901,243.791018419637,11.1247428567018,0.7064376,21.53888
1237668365850706622,239.023438113944,13.0578225830146,0.507517,19.40067
1237668366387380233,238.769963422919,13.7266166577246,0.1740648,17.29759
1237668366390592093,245.996142202935,11.3345022630507,0.2441885,19.00517
1237668367461516280,239.94543444944,14.2199041502901,0.4455239,20.57505
1237668367461582007,240.146375945518,14.032685691253,0.4966918,20.51268
1237668502756786231,248.332702996647,52.9400936483697,0.3035365,17.66889
1237668502760064248,254.041076100457,46.4376316062433,0.5356332,20.39733
1237668503290380711,241.566679105559,59.4324226693638,0.3034123,19.59638
1237668503290708399,242.098390902154,58.8297880794879,0.397276,20.07043
1237668503291560365,244.446685062831,57.300225932752,0.4920994,20.25564
1237668503293198533,248.208820713683,54.1712234989284,0.5309517,21.0811
1237668503296213385,253.647163441374,48.1337826712999,0.4498903,18.86098
1237651737929121942,236.505435663686,2.71424284572407,0.01255102,14.96783
1237651754028630279,221.846306146979,2.09586954962708,0.03522786,15.25869
1237651754563076101,216.250021100827,2.67756804423235,0.3245128,17.70398
1237651754563076224,216.269179721853,2.62466638487648,0.05254606,17.13221
1237651754563928189,218.26084280165,2.71670914902537,0.02905141,16.85383
1237651754563928239,218.309751038598,2.65267647948719,0.02912989,14.54252
1237651821636878502,218.787917519137,3.46543596321499,0.0417446,16.73175
1237651821638713380,222.966411635511,3.18079172075496,0.02902013,16.05039
1237651822173618380,218.480528838942,3.83413494867294,0.02911511,15.20969
1237651822175912163,223.806634338285,3.6119659036971,0.02181817,15.56434
1237651822176305295,224.641367896597,3.51850743202906,0.02182071,14.63436
1237651822177615936,227.653050047397,3.30895245384583,0.02152284,17.47776
1237651822710489283,218.491386310154,4.30142281295087,0.02912968,16.98838
1237651822715470154,229.959144352978,3.57081045756356,0.05259795,15.08553
1237651822715928773,230.927041951662,3.52999182298971,0.2207216,19.17759
1237651822719598789,239.28497391545,2.95623244745088,0.2228534,18.66062
1237651823792292269,237.010608842588,3.98022733083477,0.4766381,19.91912
1237654398630756901,233.499288309362,53.8028373835252,0.4196447,19.0178
1237654400236126737,216.625444901245,61.8168567531674,0.5216555,20.44098
1237654400238026938,224.24223732188,59.5339659998538,0.3265221,18.19542
1237654400774045815,221.416487445038,60.9405485341875,0.1117088,17.78141
1237654879665586731,220.168973790384,3.65429694340185,0.413042,20.76013
1237654879665783048,220.709545299777,3.46091867449697,0.02904332,17.20467
1237654879667159225,223.80626547941,3.37912076359474,0.4225639,19.15056
1237654879669125454,228.238265482382,3.19343427182843,0.2221527,18.51411
1237654880202719346,220.765853925963,3.96384124958734,0.1132243,18.77859
1237654880206455313,229.297840517402,3.51672477296226,0.6128355,20.5112
1237654880206651600,229.804986290238,3.43037066418625,0.04695056,15.83439
1237654880208487075,233.999223298377,3.10719954970978,0.5644893,20.25528
1237654880208552368,234.218679490603,3.2228061157542,0.3349093,19.1733
1237654880209928815,237.235553428145,2.87670296675554,0.6103559,21.32615
1237654880742867474,228.39098814698,4.03968983426999,0.2171652,19.77247
1237654880745226541,233.756120251947,3.64161206375842,0.4205369,19.05754
1237654881274757162,216.947167847825,4.91247874457612,0.02915032,15.07724
1237654881278427637,225.298558903287,4.49498356140105,0.5625303,20.68633
1237654881814708570,224.010546381237,5.12835673696121,0.2240626,17.81676
1237654947835675072,225.0580217224,60.2070374808561,0.5252051,20.96433
1237654948909809807,227.563690221608,60.2285953835939,0.4195928,18.99735
1237654948913479976,238.999327019717,54.4302751655326,0.6093722,20.55241
1237654948914397323,241.112017987004,52.8584292995384,0.1071661,16.98507
1237654949449236689,236.439710019369,56.5930022947621,0.1073959,17.5668
1237654949451989324,243.395367898199,51.891424822721,0.4201462,20.30194
1237654949982961788,226.309694308938,61.6738415884243,0.2211475,17.90888
1237654949987942474,241.730646645347,53.6713654165858,0.2136159,17.98191
1237654950522978842,237.353794693675,57.1104561492638,0.4754618,20.16154
1237654952129265749,246.973435735668,46.7681523691197,0.2144943,17.65832
1237654952129265787,246.980917256896,46.7135244063918,0.2135024,18.05053
1237654953739878525,248.348256715328,47.316375731749,0.115761,16.94142
1237654953741321592,251.09669757521,44.6007502867247,0.6097814,21.50951
1237654954280878615,255.791539509641,39.5346229643939,0.04166493,15.29743
1237655129298895549,240.588036970389,50.0628443643468,0.5648683,21.88014
1237655129833865494,236.270272141224,53.5755572807143,0.1082475,19.18381
1237655129834652182,238.130254719585,52.1766815962883,0.4761226,20.50159
1237655129838977317,247.876938330572,44.5881827639268,0.2220339,18.70599
1237655129839370726,248.465156578649,43.8048485333988,0.5237382,20.00775
1237655129839698811,249.241237784507,43.3047672670693,0.4742788,20.01069
1237655130370539992,236.097321847261,54.0709525978866,0.6118582,20.66744
1237655130371260500,238.029886804665,52.896420436221,0.3354791,17.66969
1237655130371588402,238.948720014202,52.4900887358935,0.2238649,20.19567
1237655130371850935,239.599831910304,51.9354913912792,0.4811871,20.30691
1237655130374537244,245.660351805209,47.3314072863818,0.1123442,17.34059
1237655130376241364,249.024895406724,44.2327691856098,0.1176739,16.79347
1237655130381616106,257.604987279532,33.8137387551122,0.4785874,20.06575
1237655347817480401,236.868071287007,49.2007719177389,0.2130242,17.80187
1237655348353433675,234.829006551706,50.9903803101421,0.2205881,17.71455
1237655348355465599,239.920785261137,47.7676647357288,0.5216897,20.43916
1237655348356710476,242.800471758507,45.5830124621355,0.2170558,18.75193
1237655349427306513,235.987111104447,51.3247355504033,0.113998,17.46219
1237655349428158817,238.229628075103,49.9725449120567,0.3313958,20.0018
1237655349963522191,234.803167362315,52.7611773113314,0.415121,18.96474
1237655368759509216,220.717067823756,56.3273195084598,0.4184353,20.23581
1237655369295266225,216.919032820799,57.877865107552,0.6108483,20.49238
1237655370370187318,222.23171698112,57.1774916101481,0.1051226,17.49554
1237655370906468653,220.462225251099,58.3555774207874,0.5616218,19.92419
1237655373036126693,246.85829152298,40.7452440533108,0.3257791,19.38334
1237655373037764915,249.947862100948,37.707203549048,0.5247169,18.82921
1237655373572866350,247.011511497484,41.1418106790675,0.02905702,16.09597
1237655374111114039,250.082151913915,38.9437656558819,0.4178747,20.23249
1237655374113996816,254.583425602091,33.5553596268118,0.1110507,16.11332
1237655374118192535,260.492727998563,25.3634505269834,0.567,20.46057
1237655375184003601,249.215200841667,40.9333498806224,0.4756453,19.66846
1237655374113341859,253.677346735052,34.7286460797667,0.02911172,15.67385
1237655374109737381,247.638488384174,41.4385869734839,0.02906636,16.60003
1237655463247806648,241.852985845867,44.8027649448613,0.523733,19.03914
1237655373036781749,248.109698929714,39.5177721753888,0.02906936,15.11229
1237655373035995505,246.708575158523,40.9178283486428,0.0291466,17.19816
1237655463776092317,217.545129520543,57.3672367609591,0.1111225,17.58755
1237655373035995478,246.64945517541,40.9117267137989,0.02914426,17.0065
1237655464313421929,219.663655484298,57.3703396551838,0.4777915,19.25289
1237655464315650794,227.329300592602,54.4351358747679,0.3294574,20.16635
1237655464853241988,229.903050238258,53.7153994903228,0.4785149,18.99802
1237655465388998815,226.83787283289,55.766487715676,0.3308673,18.95312
1237655465392668862,237.354570472863,50.2054312925434,0.1165957,17.09296
1237655465396273879,245.646049052725,44.1935823107826,0.4782676,21.05269
1237655349430452471,243.612196822992,46.0773378169838,0.04698346,16.49712
1237655349428027660,238.074011651223,50.1542134968862,0.04167188,16.59787
1237655349427437818,236.298091897429,51.1015412966221,0.01247592,16.44446
1237655347278708829,231.3306767497,51.7483635512807,0.01198318,18.18081
1237655130373357670,243.077189554834,49.4038892678354,0.0125737,24.19491
1237655465930064170,239.338767507837,49.7078602387365,0.4738688,20.78601
1237655130371326132,238.371962861866,52.8589336164988,0.04706276,16.12698
1237655129835241595,239.762266384022,51.3047168291394,0.01250561,13.58898
1237655129304138098,250.988896846484,40.5255754806548,0.02911326,16.88901
1237655468598165904,226.742202550435,1.56670522443766,0.3222274,18.69363
1237655468599804071,230.521133245336,1.44072226736375,0.1133047,16.01452
1237655468599935350,230.744685130957,1.44651672512971,0.3313908,18.79629
1237655468601507949,234.369568704673,1.34178346942076,0.3355254,18.47652
1237655469133988707,224.342155347871,2.11879367077542,0.2250421,20.46355
1237655470211728357,233.563413975395,2.57856115697188,0.5193523,20.01132
1237655471824700170,254.003068866876,32.574595577298,0.520072,20.35617
1237655472362030409,255.153417157902,31.8597642309223,0.4810259,19.93147
1237655472901521944,259.170791545436,27.0955912269094,0.2274694,18.72301
1237655473433411983,252.341516100486,36.7920045755909,0.4168561,19.03882
1237655473437935216,258.99910931012,28.1213554054403,0.5235639,20.51439
1237655473976182245,261.231574413018,25.6823037750936,0.608711,20.68518
1237655474508792204,255.609154796094,34.1881948943766,0.1052723,16.39014
1237654954276159745,247.752909907072,48.7388549186519,0.03514526,17.67566
1237654953744400406,255.814214600579,38.6545229699992,0.03513334,14.78867
1237654953743942017,255.30183396106,39.5526403559092,0.0352625,15.73937
1237654953742958889,253.636020881157,41.4777492339152,0.05259957,17.5628
1237654953207332991,255.020192228303,38.815513417645,0.03515301,17.69276
1237654952670593419,254.941441765577,38.3098006186406,0.03510319,17.23501
1237654952669675822,253.379542427997,40.1071491601753,0.05255077,17.77049
1237654949986697360,238.661106989364,55.9102563609381,0.04160593,15.70722
1237654949985910939,236.14342447505,57.2121496004284,0.01187031,16.18386
1237654949448646908,234.51146569931,57.5050919315368,0.01179948,16.95695
1237654949445697717,224.2387672301,61.8819531819456,0.04702678,15.59726
1237654948914397296,241.067279941593,52.8556236612838,0.04161759,16.1907
1237654880743784595,230.374721790753,3.91962125297041,0.05255962,16.54141
1237655499207147866,217.035962706954,-1.75213040077975,0.3245052,18.56105
1237654880207569033,231.83872830743,3.38706685954938,0.04157704,16.17321
1237654880202129675,219.480763892307,3.98453643034893,0.02915129,15.11472
1237654879668404499,226.688023626468,3.28934213308949,0.03523124,16.86231
1237654879667486915,224.535768611432,3.4280286845875,0.02188364,17.23487
1237654879667486913,224.534672671708,3.42328593825371,0.02150044,15.02716
1237654879665062101,219.028529057098,3.62969171844163,0.02905765,16.39271
1237665548893749438,224.65324404544,21.501959220916,0.1886878,19.16315
1237665548893880485,224.922238226915,21.4825189827543,0.2693453,18.39294
1237665548895846569,229.442323242557,19.9446181697722,0.4434412,18.93454
1237665548898730011,235.956898213538,17.762637529578,0.2303968,19.10295
1237665548899778578,238.328008245026,17.0341410312109,0.1609714,17.20947
1237665549431668873,227.159704808705,21.2428522195377,0.1332402,17.7648
1237665549431668956,227.260547836024,21.2379423318135,0.1320947,16.66694
1237665549432455424,229.039502155945,20.6731809654271,0.2277807,18.03643
1237665549433438362,231.245528174812,19.9419698202397,0.2315282,18.66516
1237665549439730133,245.290181671244,14.4877481478418,0.1261387,16.83738
1237665549441040757,248.062683452366,13.3317444848344,0.1187198,17.23729
1237665549966049623,221.532088142665,23.3049015205052,0.4437739,20.00246
1237665549967032387,223.844539331138,22.6834036811159,0.1386501,17.55215
1237665549967950030,225.898993616915,22.0734139399481,0.3510829,18.77141
1237665549971947795,235.168792347001,18.9008088102847,0.1373449,17.93707
1237665549973914460,239.574145009596,17.3505534853214,0.7153712,20.82199
1237665550501085308,217.044631029206,24.6914096798631,0.1673829,17.58146
1237665564999680147,222.098153597074,19.4283937955058,0.1888243,18.20584
1237665565001973817,227.307492452552,17.9527832175244,0.1705441,16.4766
1237665565003940344,231.845346578853,16.7630575085935,0.4886554,20.59005
1237665565537665036,224.707194713268,19.1759752525709,0.2681316,18.30734
1237665565542645871,236.156538342904,15.6653461826029,0.134808,18.84003
1237665565545136496,241.733021376261,13.876788855777,0.2822664,18.70224
1237665565546447369,244.579111072257,12.6865379211883,0.1912484,18.83274
1237665566071914521,218.725844228676,21.1696924922362,0.2336549,18.34204
1237665566072438787,219.919340034215,20.8875734404652,0.1203033,17.16878
1237665566076831020,230.270312801173,18.0391620380897,0.6612171,21.37893
1237665566079582245,236.410037944468,16.1299693118948,0.1916716,17.58986
1237665566083776949,245.751390757016,12.6804861673817,0.3558137,19.14412
1237665566611210426,224.578717134594,19.9901012136373,0.1697605,18.15094
1237665566612717825,228.01915756198,19.1556537055838,0.1646758,18.1307
1237665566614159471,231.49389245027,18.237816488266,0.1299694,16.28861
1237665566618485213,241.173602994379,14.8812504514297,0.1259392,17.37227
1237665566620582631,245.794630429209,13.2123976980171,0.2329473,18.8061
1237665566621237805,247.217199231053,12.6894735402887,0.1921818,17.96746
1237665566622155783,249.059546600074,11.8183301836725,0.182409,19.40339
1237665567151358157,232.264304231051,18.3885860445099,0.2962298,18.51633
1237665567153455330,237.009148496834,16.8372896277717,0.2953067,18.53622
1237665567155093945,240.759453239526,15.5326254478442,0.3463365,18.9301
1237665567157322049,245.584340188327,13.7696625825858,0.2688729,19.03348
1237665567159091542,249.490653068418,12.1125240274032,0.1953549,18.58046
1237665567681478813,216.478063045518,22.9509731409983,0.2636765,18.22324
1237665567684296900,223.237801440646,21.3825322614698,0.2298135,18.53959
1237665567687245927,230.182666602946,19.3142494703628,0.1274811,17.46586
1237665567688294615,232.577111889018,18.7476521540948,0.1573827,18.84617
1237665569290715669,242.445123931935,54.31826148748,0.5495656,19.74282
1237665569290847394,242.713733944192,54.0180187316471,0.2667649,21.24026
1237665569293729817,248.793875053716,48.7723056821579,0.2282354,17.24047
1237665569301135512,259.636583416283,33.8855298915182,0.1713316,17.42069
1237665569827324688,242.444689302592,55.0988331834881,0.2298811,20.8772
1237665569827455326,242.769407523465,54.9240399392066,0.2866244,18.73983
1237665569835517105,256.947967448053,39.0662858168474,0.3922719,19.43484
1237665569836696201,258.436872836008,36.7150211346237,0.3561336,18.75045
1237665569837285564,259.235215787602,35.4799204007767,0.6606049,20.99022
1237665570361508005,235.417440573858,60.0495454899334,0.488142,19.00252
1237665570364196184,243.050918880418,55.3849564779348,0.2279102,22.24352
1237665570364522592,243.641077766212,54.680615308696,0.2330399,17.75896
1237665570375402268,261.059146308379,33.0511052461223,0.5483132,19.4907
1237665570899034443,238.4144969478,59.2193108467456,0.2680385,19.31171
1237665570899296673,238.879569060948,58.6778248796869,0.353503,19.6203
1237665570901327952,244.318166501005,55.1385634356289,0.5981075,20.52792
1237665570906177989,253.548450761904,45.6671307301284,0.3587942,19.31674
1237665570906375102,253.963729071005,45.4391402160254,0.2879652,18.89833
1237665570909454514,258.292908049734,39.0577249760161,0.1627019,17.18007
1237665571438657616,245.986372649989,54.5180522588888,0.1299033,17.51933
1237665582187282452,260.289547135854,35.7044707516021,0.2833574,17.84266
1237665582187283021,260.428497242968,35.7442155590064,0.2964224,18.9528
1237665582714650762,246.658233806457,55.1834600807867,0.1880386,18.38655
1237665582715634401,248.483897273554,53.2156536605233,0.652869,21.29775
1237665582715895938,248.994896711293,52.7539948532791,0.5485252,20.60298
1237665582722122046,258.460667187221,40.0311996834298,0.3527195,18.97225
1237665582722449851,258.98069496377,39.4196674874311,0.1594783,18.57658
1237665583251128553,246.404146399833,56.1434127637629,0.233946,20.85151
1237665583259452126,259.543737366596,39.3522893689989,0.4884464,20.37639
1237665583261025046,261.384709353876,35.9387710476296,0.5494389,20.35639
1237665583790555539,252.061700771071,51.3260824406624,0.2913271,18.62634
1237665584334700606,262.26283203482,36.4792226799523,0.171077,17.56832
1237665584335225109,262.858432141187,35.3015781991795,0.2694045,17.28057
1237665584864166183,252.834983865968,51.9164020889335,0.1184454,17.20337
1237666209238548894,254.16903129474,27.8824752397298,0.1948139,18.70197
1237666226956403575,259.751872187218,26.6937622908645,0.3916314,19.21253
1237667733987590421,222.551892597837,17.1561941204005,0.22938,18.41182
1237667733987787041,223.051516319167,17.0391258629052,0.1202115,16.98333
1237667735060545731,220.899674781296,18.4987030424407,0.1867487,18.92488
1237667735599972364,226.948457468613,17.4401057045778,0.1463084,17.68963
1237667736134025358,220.580354351306,19.3121726053234,0.1848944,18.17928
1237667781774344339,217.304096855214,18.4440114558578,0.2653424,18.82581
1237667781781356876,233.55912237873,14.6435338332875,0.4427919,19.09782
1237667782319407216,236.358556240978,14.1998001313346,0.284625,17.71397
1237667783387185673,222.78178916452,18.6305101693612,0.4872997,20.80648
1237667783392756041,235.721644551124,15.1745527048514,0.4434297,19.21668
1237667910607110162,219.04407053135,20.4430980357828,0.1682854,17.35837
1237667912216346821,216.121421540435,22.3138545260815,0.1341738,17.91305
1237667912754528366,219.321341746924,22.1151127124556,0.4871161,20.60423
1237667966958633681,225.495243722472,19.2347963540828,0.4422954,19.86782
1237667967493997180,222.095265420518,20.5354484369176,0.2290333,20.17366
1237667967494586458,223.379882169814,20.2207435090903,0.1862099,19.06078
1237667967494651946,223.57381773691,20.0510547912268,0.1868417,17.2627
1237668270832746677,221.289289525881,15.4898200837997,0.2697569,18.04233
1237668270833205351,222.386149254546,15.2553051863195,0.1495814,17.20337
1237668270835040405,226.503519154401,14.2611760526786,0.1431943,18.43742
1237668270839234923,236.14425815058,11.8520332637166,0.2286938,18.49232
1237668270843035706,244.546414849435,9.51456956286268,0.2596864,17.61385
1237668270843429280,245.540069177706,9.26250060193866,0.1423087,17.88875
1237668271373025532,229.174804008078,14.1400175748217,0.1198928,17.61716
1237668271375974495,235.949649147843,12.4606978060578,0.2284801,17.36863
1237668271906160845,220.626098485212,16.2849287971385,0.1230216,17.37106
1237668271910158406,229.924937836488,14.4215048288195,0.1429045,17.6254
1237668271915860002,242.729805056381,10.9196531284536,0.1463401,17.89215
1237668272442376837,219.279615109299,17.1162069453757,0.1885236,20.24765
1237668272445063424,225.545176876342,15.7351768736676,0.2905131,17.91498
1237668272447881386,231.929515223398,14.2969729121531,0.1490309,17.4417
1237668272449716529,236.16330481902,13.2450314588125,0.1717693,18.19548
1237668272452862264,243.108219187437,11.1538103260532,0.2293466,18.0322
1237668272455025125,248.006866674636,9.69581772093541,0.390783,18.93692
1237668272978002306,216.307900593426,17.923812395451,0.27099,18.90966
1237668272983179455,228.446982308998,15.6111218721746,0.347288,18.60029
1237668272988553666,240.738300360034,12.3372739415028,0.1822992,18.4808
1237668296606941465,217.130736898613,16.0137455257221,0.1389305,17.62937
1237668297680355549,216.511448013531,16.8426509077229,0.1221359,16.771
1237668297680552248,216.947736169052,16.8683663376102,0.1435146,17.3474
1237668297681207319,218.462301650684,16.551491536759,0.1629362,17.66702
1237668297683828994,224.543248818251,15.3490505607968,0.2882594,19.43427
1237668298756128973,221.392256632401,16.8836357084455,0.1841148,18.57189
1237668298757767212,225.281775467831,16.128190070299,0.1895223,18.00136
1237668310552412416,232.540995655236,13.582594723543,0.1605121,17.87559
1237668310554181750,236.448137884302,12.3671433567499,0.1832978,17.1628
1237668310557655467,244.291335943834,10.3033298302191,0.1471375,17.46949
1237668311089086652,232.101445080978,14.1041872303988,0.1611194,17.95082
1237668311626875138,234.280805995688,13.9288339989703,0.1925362,18.59364
1237668311632118030,246.148028274493,10.4997357601546,0.18609,17.69013
1237668312164007978,235.032696661931,14.1936427300795,0.1194492,16.48912
1237668312165777897,239.05308541064,13.0009076703681,0.3520265,19.03717
1237668312168923698,246.137897291971,10.9678065924003,0.1652013,19.05019
1237668314315030617,221.377977944448,13.7164860215336,0.2599777,18.6185
1237668315386937475,217.148019713964,15.2159393392621,0.1602416,17.15135
1237655560403615938,248.572011424104,-0.0700322170095476,0.04389976,14.52689
1237655691401101703,216.967890573012,-2.80446051456104,0.3118927,19.17154
1237655691405427611,226.905744135273,-2.60217570672152,0.5114346,19.42988
1237654400236060795,216.314123976291,61.8805578720664,0.03770662,16.47631
1237655691944787971,232.507559948215,-2.0708440606887,0.05120365,16.46947
1237655692478185824,224.650636435419,-1.75559802586175,0.2010608,18.99201
1237655692480610785,230.082264814889,-1.60307646438028,0.3062129,19.57386
1237655693550223543,220.63805878906,-1.03629669040506,0.406772,19.01131
1237654399167692986,234.187554069136,53.9613102809842,0.04123916,15.08055
1237655742410326691,229.640885010134,4.16909688182028,0.4684915,20.58889
1237654398090412140,221.846994657489,58.4708098343517,0.02881705,17.63779
1237654879128584687,219.856904906286,3.05357407016601,0.02460494,17.78344
1237655743482691702,226.550918528952,5.39272393781308,0.0376344,15.71101
1237655743483936933,229.465404267136,5.10769937065616,0.03852083,14.52708
1237655743484657734,231.069438328446,4.85528917883683,0.03556989,14.42737
1237655743487738197,238.103656500074,4.29062147251955,0.04573886,17.30837
1237655744016482697,219.597362654472,6.34046089655377,0.6381298,21.03941
1237655744017072311,220.915855004134,6.23903337230576,0.2509063,18.68918
1237654879664799895,218.464276694264,3.67948579698734,0.0288087,14.33603
1237655744019628490,226.690003188116,5.62622856158963,0.6022576,20.80366
1237654879664865501,218.522079763333,3.65754532847635,0.02873143,16.57536
1237654879667486903,224.517693675237,3.31818311486099,0.04383105,17.67536
1237655744552763719,218.245000657331,6.88537653682406,0.3112288,18.9088
1237655745099072330,239.855061084963,5.23737101311137,0.5554402,21.02826
1237654880202129579,219.409169110509,3.94585380318224,0.02477252,15.83643
1237655746703982818,263.203157100336,61.4238802648581,0.3099183,18.60731
1237654880206782779,230.123202659947,3.43009031202558,0.03769189,14.59181
1237654880207765842,232.412164364429,3.34561826242879,0.03769936,16.80157
1237654880740769908,223.574315519091,4.28389939278081,0.02878398,13.33064
1237654880746537164,236.664988814821,3.49358979513498,0.04128892,15.88493
1237654948372480305,225.528486216545,60.5735285985441,0.02884392,17.35117
1237654948378837139,243.747758170707,50.3411719421593,0.04122897,14.2893
1237654948913283207,238.333836164513,54.7081321016981,0.04380274,14.4792
1237654949982896247,226.17950593515,61.7193404521755,0.02869706,14.90741
1237654952671969366,256.775656179631,35.6399701472547,0.03123748,14.80904
1237654953207005508,254.521412222939,39.3934272735327,0.04124713,16.88707
1237654953738895614,246.551982655467,49.2629577771206,0.03474221,16.81515
1237654953743221038,254.107473076184,40.9789046711976,0.04131785,15.83367
1237654953748267521,260.926675655267,30.8501369382105,0.04391703,15.25538
1237654954276552760,248.467847412175,47.9953050357488,0.03479093,15.03489
1237654954276946236,249.341672524445,47.2275158036316,0.03125067,14.75969
1237656528921034962,262.659475231577,55.0046820244761,0.248917,18.76868
1237654954281009256,255.858750815296,39.3163932682951,0.0348952,16.80357
1237656563287195893,263.671221791437,63.6314447939239,0.2486484,19.10965
1237651822717436237,234.465215195531,3.45370095183551,0.04387935,15.48786
1237651822714224857,227.144268961656,3.87165752108977,0.03482453,17.32064
1237655128767595002,251.123548134644,39.7049027015171,0.03483972,16.84902
1237651752954954043,222.043722348973,1.36717981518586,0.02872403,16.4819
1237655130376241254,249.074466517538,44.1357066658894,0.03134001,13.6406
1237655347812302960,221.217854308915,56.5350418009517,0.03128109,16.61111
1237651737391989131,235.867785859553,2.3290370967826,0.02468382,15.83908
1237655349424554157,228.146814809899,55.3894526110402,0.041312,15.06425
1237655349965357262,239.66926483883,49.7741361363986,0.04391546,16.83839
1237655349968568583,246.613946821764,44.1128376353926,0.0312994,15.12683
1237655349968568592,246.631643233657,44.1220775402438,0.03134037,15.8051
1237655368759443550,220.42512308654,56.2292140126022,0.03128881,16.99866
1237655369295331498,217.439275641177,57.8070130357412,0.04392311,16.84866
1237655371443863673,222.871240599181,58.0880171213246,0.03761308,17.06084
1237655373036453960,247.479619773837,40.080680155398,0.02878374,17.51228
1237651539262308509,241.9737020301,53.3589533051253,0.04135999,17.33295
1237655373573062855,247.523827370397,40.7980401191165,0.028753,14.97607
1237651538719604912,223.122737399011,62.1790911749877,0.03770619,17.86088
1237655374110064962,248.11502372984,40.7729476940577,0.03123912,17.37611
1237655374114324838,255.231873908485,32.9394410057171,0.03762557,14.76268
1237655374114390342,255.275049765263,32.8160650872309,0.03770183,17.74725
1237655375183479055,248.395445774771,41.971562735482,0.03126243,17.22009
1237655464319910075,238.829047926853,48.0271556786539,0.02116668,16.70265
1237655464319975719,239.113577227732,47.8750925260626,0.02058702,17.11008
1237655465394241686,241.26224616525,47.5869259630009,0.03759889,16.09895
1237655465924100247,221.155107641378,58.2022165031366,0.02867368,15.1994
1237655465930129516,239.338964043077,49.6252588247357,0.0439602,15.26979
1237655465931178444,241.941332793402,47.7835217679422,0.03763418,15.80834
1237655467525472572,229.104321095945,0.708048173689272,0.03483004,14.53131
1237655468601770240,234.921610920164,1.3573799386363,0.04130768,17.12804
1237655469138051496,233.549662044177,1.7885074735697,0.03762527,17.56257
1237655470209695873,228.778058927021,2.73775906840821,0.04128377,17.52424
1237655471820243164,246.507293141671,40.7430801837152,0.0287653,15.42019
1237655471820243181,246.37172416692,40.6394135633555,0.0375878,17.45514
1237655472356982861,246.720463827171,41.253758339365,0.02875445,14.05443
1237655472357114173,246.873387358391,40.9655092848942,0.03131595,16.75356
1237655472357245241,247.119271430388,40.7208241510502,0.02879122,15.49046
1237655472896868651,252.372538989191,36.0394684439413,0.03138112,16.38394
1237655474503483720,246.42058189024,43.9625535848723,0.03125774,16.38363
1237655498673815740,225.082229368656,-1.95766072187221,0.04123955,16.91374
1237655503497593074,255.885843414253,35.6302892272139,0.02884216,16.07277
1237655503498183177,256.808459643468,34.571010492819,0.03128776,14.79601
1237655504036627107,259.228281412488,31.5275709571943,0.02475301,15.04491
1237655504567468183,250.505586910736,43.6217810451529,0.03124407,15.09774
1237655691940331751,222.322319483297,-2.30689445078943,0.04386764,16.78007
1237655742409801806,228.430476333223,4.36213593825781,0.03770485,15.10145
1237655742409867289,228.525766350109,4.2221479462399,0.03766782,14.36939
1237655742942282009,218.488879634499,5.58394484635373,0.02465106,15.07153
1237655742946541902,228.251360224191,4.68370884426545,0.04128549,17.26295
1237655742947131473,229.52425244368,4.57589028043004,0.03762026,17.68403
1237654879128060268,218.660168146303,3.18712850050593,0.02877062,16.7126
1237655743484723534,231.245310796697,4.79007366529395,0.0211898,17.08132
1237655743484788996,231.308285972596,4.95116628703515,0.04128706,16.2288
1237655744019169444,225.667841120794,5.71009392154218,0.03758591,16.51298
1237655744022053053,232.263023125196,5.1349344514466,0.03758245,17.58647
1237654879665324363,219.575905501361,3.52146460147638,0.02878295,15.4568
1237654879667617934,224.766915131756,3.2682063322294,0.04382775,17.15937
1237655746703655106,262.903411343933,62.1989368807664,0.03482312,17.44409
1237655746705162420,264.538766197333,58.714928003561,0.02869779,14.25075
1237654880738607359,218.64338663689,4.53646051589446,0.02865803,16.8712
1237654880741294218,224.704628906539,4.23169153239315,0.04392428,16.7196
1237654880741294238,224.716155609064,4.21204369609771,0.04391336,15.71882
1237654880742211933,226.887016760659,4.04990939473988,0.03471371,17.321
1237654880742932729,228.495549186122,3.85696053876098,0.04123127,16.40101
1237654880748110214,240.344218682913,3.11824484610334,0.04133433,17.64519
1237654881275805861,219.343383221045,4.87329280165102,0.02865857,17.66304
1237654948371169487,220.310078464342,62.1870739833504,0.03763264,16.23204
1237654949451792738,242.866532507241,52.1395191001754,0.0412339,17.69093
1237654950520815810,230.51129993224,60.5487977274549,0.02467802,17.59448
